,tpep_pickup_datetime,pickup_longitude,pickup_latitude,in_lat,in_lon
2174322,2016-02-07 13:44:20,-74.01116943359375,40.71575927734375,True,True
2174383,2016-02-07 13:44:31,-74.00852203369139,40.7220458984375,True,True
2174442,2016-02-07 13:44:41,-74.003173828125,40.72036743164063,True,True
2174452,2016-02-07 13:44:42,-74.0045166015625,40.72397994995117,True,True
2174516,2016-02-07 13:44:57,-74.00190734863281,40.71960067749024,True,True
2174557,2016-02-07 13:45:04,-74.0102005004883,40.71942138671875,True,True
2174566,2016-02-07 13:45:08,-74.00668334960938,40.71662902832031,True,True
2174659,2016-02-07 13:45:25,-74.00406646728516,40.72204971313477,True,True
2174676,2016-02-07 13:45:29,-74.00984954833984,40.72160339355469,True,True
2174829,2016-02-07 13:45:57,-74.0081329345703,40.71466064453125,True,True
2174836,2016-02-07 13:45:59,-74.00880432128906,40.71898651123047,True,True
2174851,2016-02-07 13:46:01,-74.00301361083984,40.72195816040039,True,True
2174853,2016-02-07 13:46:02,-74.00534057617188,40.71846008300781,True,True
2174860,2016-02-07 13:46:03,-74.0025863647461,40.71996688842773,True,True
2175016,2016-02-07 13:46:37,-74.0071029663086,40.71611022949219,True,True
2175258,2016-02-07 13:47:22,-74.01012420654298,40.71997833251953,True,True
2175501,2016-02-07 13:48:02,-74.00374603271484,40.722469329833984,True,True
2175549,2016-02-07 13:48:13,-74.0101089477539,40.7198600769043,True,True
2175562,2016-02-07 13:48:15,-74.00445556640625,40.71717071533203,True,True
2175564,2016-02-07 13:48:16,-74.0089111328125,40.71934127807617,True,True
2175702,2016-02-07 13:48:41,-74.00206756591797,40.723060607910156,True,True
2175738,2016-02-07 13:48:48,-74.0086212158203,40.71540451049805,True,True
2175764,2016-02-07 13:48:52,-74.00572967529298,40.71773910522461,True,True
2175773,2016-02-07 13:48:55,-74.0052490234375,40.72229766845703,True,True
2175783,2016-02-07 13:48:57,-74.00425720214845,40.72182846069336,True,True
2175785,2016-02-07 13:48:57,-74.00881195068358,40.7160758972168,True,True
2175879,2016-02-07 13:49:13,-74.01065826416014,40.71992874145508,True,True
2175880,2016-02-07 13:49:13,-74.00787353515625,40.71499252319336,True,True
2175885,2016-02-07 13:49:14,-74.00208282470702,40.71957778930664,True,True
2175922,2016-02-07 13:49:24,-74.00833129882812,40.72183227539063,True,True
2175961,2016-02-07 13:49:30,-74.0113525390625,40.7156639099121,True,True
2175971,2016-02-07 13:49:32,-74.00241088867188,40.71868133544922,True,True
2175981,2016-02-07 13:49:35,-74.00810241699219,40.72285461425781,True,True
2176027,2016-02-07 13:49:43,-74.0090103149414,40.71548461914063,True,True
2176047,2016-02-07 13:49:47,-74.01041412353516,40.71834182739258,True,True
2176058,2016-02-07 13:49:50,-74.00519561767578,40.718833923339844,True,True
2176125,2016-02-07 13:50:02,-74.00481414794923,40.72287368774415,True,True
2176144,2016-02-07 13:50:06,-74.00578308105469,40.725547790527344,True,True
2176165,2016-02-07 13:50:09,-74.01119995117188,40.71569442749024,True,True
2176268,2016-02-07 13:50:26,-74.00950622558595,40.71490097045898,True,True
2176326,2016-02-07 13:50:38,-74.00421142578125,40.72190475463867,True,True
2176367,2016-02-07 13:50:45,-74.00411987304686,40.72345352172852,True,True
2176368,2016-02-07 13:50:45,-74.00247192382812,40.72475814819336,True,True
2176397,2016-02-07 13:50:51,-74.00662994384766,40.72042083740234,True,True
2176486,2016-02-07 13:51:09,-74.00418853759766,40.721992492675774,True,True
2176503,2016-02-07 13:51:12,-74.00355529785155,40.72364044189453,True,True
2176610,2016-02-07 13:51:33,-74.00505065917969,40.719871520996094,True,True
2176638,2016-02-07 13:51:39,-74.00907135009766,40.71615982055664,True,True
2176648,2016-02-07 13:51:42,-74.00987243652342,40.721378326416016,True,True
2176672,2016-02-07 13:51:46,-74.01107025146483,40.71546173095703,True,True
2176804,2016-02-07 13:52:08,-74.006103515625,40.72570037841797,True,True
2176806,2016-02-07 13:52:09,-74.00806427001955,40.714881896972656,True,True
2176820,2016-02-07 13:52:13,-74.00840759277344,40.72082138061523,True,True
2176859,2016-02-07 13:52:20,-74.00459289550781,40.72275924682617,True,True
2176871,2016-02-07 13:52:22,-74.0071792602539,40.716156005859375,True,True
2176905,2016-02-07 13:52:26,-74.00479125976562,40.71716690063477,True,True
2177034,2016-02-07 13:52:50,-74.00540161132812,40.72147750854492,True,True
2177056,2016-02-07 13:52:55,-74.0024185180664,40.71862030029297,True,True
2177064,2016-02-07 13:52:56,-74.01061248779298,40.7188606262207,True,True
2177144,2016-02-07 13:53:11,-74.01042938232422,40.71892166137695,True,True
2177188,2016-02-07 13:53:18,-74.01193237304686,40.714942932128906,True,True
2177377,2016-02-07 13:53:53,-74.0081787109375,40.72258377075195,True,True
2177403,2016-02-07 13:53:57,-74.00425720214845,40.71857833862305,True,True
2177427,2016-02-07 13:54:02,-74.00411987304686,40.716941833496094,True,True
2177493,2016-02-07 13:54:18,-74.00942993164062,40.72447967529297,True,True
2177508,2016-02-07 13:54:20,-74.00994110107422,40.72076034545898,True,True
2177533,2016-02-07 13:54:25,-74.00208282470702,40.722816467285156,True,True
2177584,2016-02-07 13:54:33,-74.0093765258789,40.71548461914063,True,True
2177586,2016-02-07 13:54:33,-74.0095977783203,40.714256286621094,True,True
2177611,2016-02-07 13:54:39,-74.0080795288086,40.71989822387695,True,True
2177640,2016-02-07 13:54:43,-74.00216674804686,40.72450256347656,True,True
2177655,2016-02-07 13:54:46,-74.0092239379883,40.71560668945313,True,True
2177710,2016-02-07 13:54:56,-74.0111770629883,40.71549987792969,True,True
2177843,2016-02-07 13:55:21,-74.0029067993164,40.716041564941406,True,True
2177907,2016-02-07 13:55:33,-74.00531005859375,40.720462799072266,True,True
2178004,2016-02-07 13:55:53,-74.00196838378906,40.7245979309082,True,True
2178008,2016-02-07 13:55:54,-74.00970458984375,40.72213745117188,True,True
2178024,2016-02-07 13:55:56,-74.00373077392578,40.72361373901367,True,True
2178035,2016-02-07 13:55:58,-74.00337219238281,40.71432113647461,True,True
2178131,2016-02-07 13:56:16,-74.00990295410156,40.72085189819336,True,True
2178191,2016-02-07 13:56:28,-74.00279998779298,40.72330093383789,True,True
2178202,2016-02-07 13:56:31,-74.00672912597656,40.71643447875977,True,True
2178254,2016-02-07 13:56:42,-74.01114654541014,40.71540832519531,True,True
2178277,2016-02-07 13:56:46,-74.00800323486328,40.72397994995117,True,True
2178337,2016-02-07 13:56:59,-74.00421905517578,40.72208023071289,True,True
2178380,2016-02-07 13:57:09,-74.00192260742188,40.72457504272461,True,True
2178435,2016-02-07 13:57:22,-74.00439453125,40.72562789916992,True,True
2178443,2016-02-07 13:57:24,-74.0128402709961,40.716697692871094,True,True
2178447,2016-02-07 13:57:24,-74.00502014160156,40.71907043457031,True,True
2178464,2016-02-07 13:57:27,-74.00901794433594,40.71731948852539,True,True
2178625,2016-02-07 13:57:58,-74.01142120361328,40.71564865112305,True,True
2178639,2016-02-07 13:58:00,-74.00830078125,40.71467971801758,True,True
2178690,2016-02-07 13:58:11,-74.00975799560547,40.72224044799805,True,True
2178737,2016-02-07 13:58:18,-74.0027847290039,40.723648071289055,True,True
2178880,2016-02-07 13:58:43,-74.00194549560547,40.72442626953125,True,True
2178916,2016-02-07 13:58:50,-74.00627899169923,40.71707153320313,True,True
2179163,2016-02-07 13:59:35,-74.00267791748048,40.72365951538085,True,True
2179221,2016-02-07 13:59:46,-74.00834655761719,40.72041702270508,True,True
2179301,2016-02-07 14:00:00,-74.00289154052734,40.72359848022461,True,True
2179323,2016-02-07 14:00:04,-74.00968933105469,40.71540069580078,True,True
2179388,2016-02-07 14:00:16,-74.00679779052734,40.71654891967773,True,True
2179407,2016-02-07 14:00:19,-74.01271820068358,40.716651916503906,True,True
2179507,2016-02-07 14:00:39,-74.01095581054686,40.7165412902832,True,True
2179627,2016-02-07 14:00:59,-74.00527954101562,40.72233963012695,True,True
2179645,2016-02-07 14:01:02,-74.00497436523438,40.723106384277344,True,True
2179653,2016-02-07 14:01:04,-74.01284790039062,40.71620178222656,True,True
2179691,2016-02-07 14:01:12,-74.00411224365234,40.72200012207031,True,True
2179817,2016-02-07 14:01:38,-74.00952911376955,40.71570587158203,True,True
2180049,2016-02-07 14:02:23,-74.01141357421875,40.714710235595696,True,True
2180165,2016-02-07 14:02:46,-74.00537872314453,40.72089767456055,True,True
2180223,2016-02-07 14:02:56,-74.00702667236328,40.716121673583984,True,True
2180271,2016-02-07 14:03:06,-74.00865936279298,40.72016143798828,True,True
2180278,2016-02-07 14:03:07,-74.0035171508789,40.717681884765625,True,True
2180488,2016-02-06 12:22:06,-74.00860595703125,40.719970703125,True,True
2180506,2016-02-06 12:22:08,-74.01188659667969,40.715030670166016,True,True
2180537,2016-02-06 12:22:13,-74.00344848632812,40.723388671875,True,True
2180638,2016-02-06 12:22:31,-74.00375366210938,40.72075653076172,True,True
2180726,2016-02-06 12:22:47,-74.01004028320312,40.720378875732415,True,True
2180820,2016-02-06 12:23:02,-74.01016998291014,40.71928405761719,True,True
2180852,2016-02-06 12:23:07,-74.00930786132812,40.71710205078125,True,True
2180899,2016-02-06 12:23:14,-74.01156616210938,40.722328186035156,True,True
2180974,2016-02-06 12:23:26,-74.00838470458984,40.71438598632813,True,True
2181028,2016-02-06 12:23:35,-74.01065826416014,40.71875762939453,True,True
2181180,2016-02-06 12:24:05,-74.0048599243164,40.71626663208008,True,True
2181192,2016-02-06 12:24:08,-74.00730895996094,40.71940612792969,True,True
2181238,2016-02-06 12:24:18,-74.00934600830078,40.715431213378906,True,True
2181347,2016-02-06 12:24:37,-74.00454711914062,40.72431945800781,True,True
2181415,2016-02-06 12:24:48,-74.01170349121094,40.717872619628906,True,True
2181437,2016-02-06 12:24:51,-74.00357818603516,40.722633361816406,True,True
2181443,2016-02-06 12:24:52,-74.00344848632812,40.720558166503906,True,True
2181472,2016-02-06 12:24:58,-74.00882720947266,40.7179069519043,True,True
2181559,2016-02-06 12:25:14,-74.00313568115234,40.72312545776367,True,True
2181589,2016-02-06 12:25:18,-74.00397491455078,40.717041015625,True,True
2181608,2016-02-06 12:25:22,-74.00444793701173,40.721107482910156,True,True
2181640,2016-02-06 12:25:27,-74.00536346435547,40.7153434753418,True,True
2181756,2016-02-06 12:25:50,-74.009033203125,40.71529769897461,True,True
2181758,2016-02-06 12:25:50,-74.0091323852539,40.71543884277344,True,True
2181777,2016-02-06 12:25:53,-74.00224304199219,40.71500015258789,True,True
2181820,2016-02-06 12:26:01,-74.00511932373048,40.72157669067383,True,True
2181825,2016-02-06 12:26:02,-74.00370025634766,40.72357940673828,True,True
2181891,2016-02-06 12:26:13,-74.0045394897461,40.72381210327149,True,True
2181892,2016-02-06 12:26:13,-74.00897216796875,40.71809387207031,True,True
2181895,2016-02-06 12:26:14,-74.00401306152342,40.72203826904297,True,True
2181913,2016-02-06 12:26:17,-74.00898742675781,40.71540832519531,True,True
2182004,2016-02-06 12:26:33,-74.00517272949219,40.72216796875,True,True
2182149,2016-02-06 12:26:58,-74.01043701171875,40.71921920776367,True,True
2182161,2016-02-06 12:27:00,-74.00936126708984,40.72444152832031,True,True
2182298,2016-02-06 12:27:21,-74.00828552246094,40.71662902832031,True,True
2182304,2016-02-06 12:27:22,-74.0054702758789,40.718170166015625,True,True
2182419,2016-02-06 12:27:41,-74.00306701660156,40.72557067871094,True,True
2182433,2016-02-06 12:27:43,-74.00830841064453,40.72205352783203,True,True
2182443,2016-02-06 12:27:44,-74.01076507568358,40.71746826171875,True,True
2182483,2016-02-06 12:27:51,-74.00187683105469,40.72447967529297,True,True
2182506,2016-02-06 12:27:55,-74.00230407714845,40.72131729125977,True,True
2182544,2016-02-06 12:28:02,-74.00240325927734,40.71879959106445,True,True
2182581,2016-02-06 12:28:08,-74.00525665283203,40.72049331665039,True,True
2182823,2016-02-06 12:28:47,-74.00753021240234,40.72484970092773,True,True
2182867,2016-02-06 12:28:56,-74.00945281982422,40.7157096862793,True,True
2182916,2016-02-06 12:29:04,-74.00444793701173,40.72380447387695,True,True
2183067,2016-02-06 12:29:30,-74.00214385986328,40.71967697143555,True,True
2183096,2016-02-06 12:29:34,-74.00819396972656,40.714710235595696,True,True
2183213,2016-02-06 12:29:57,-74.00333404541014,40.720008850097656,True,True
2183243,2016-02-06 12:30:01,-74.00814056396483,40.72255325317383,True,True
2183293,2016-02-06 12:30:10,-74.0030288696289,40.718086242675774,True,True
2183298,2016-02-06 12:30:10,-74.00363922119139,40.72236633300781,True,True
2183350,2016-02-06 12:30:19,-74.00410461425781,40.72097396850585,True,True
2183479,2016-02-06 12:30:42,-74.00791931152342,40.723011016845696,True,True
2183565,2016-02-06 12:30:58,-74.01136779785155,40.71531677246094,True,True
2183653,2016-02-06 12:31:12,-74.00418090820312,40.7168083190918,True,True
2183687,2016-02-06 12:31:18,-74.00306701660156,40.72079086303711,True,True
2183735,2016-02-06 12:31:28,-74.00801849365234,40.7235107421875,True,True
2183896,2016-02-06 12:31:55,-74.00791931152342,40.7232551574707,True,True
2183986,2016-02-06 12:32:07,-74.00550842285155,40.72563934326172,True,True
2183988,2016-02-06 12:32:08,-74.00923156738281,40.715496063232415,True,True
2184027,2016-02-06 12:32:15,-74.00532531738281,40.71526718139648,True,True
2184044,2016-02-06 12:32:19,-74.00887298583984,40.71443176269531,True,True
2184094,2016-02-06 12:32:29,-74.00521850585938,40.71931838989258,True,True
2184174,2016-02-06 12:32:43,-74.0049819946289,40.71892929077149,True,True
2184190,2016-02-06 12:32:45,-74.00835418701173,40.715328216552734,True,True
2184191,2016-02-06 12:32:45,-74.01065063476562,40.71788024902344,True,True
2184245,2016-02-06 12:32:54,-74.00385284423827,40.72571182250977,True,True
2184258,2016-02-06 12:32:56,-74.01045227050781,40.71801376342773,True,True
2184350,2016-02-06 12:33:13,-74.00511169433594,40.72077178955078,True,True
2184448,2016-02-06 12:33:32,-74.00835418701173,40.721351623535156,True,True
2184462,2016-02-06 12:33:33,-74.00472259521484,40.725749969482415,True,True
2184471,2016-02-06 12:33:35,-74.0039520263672,40.72531127929688,True,True
2184484,2016-02-06 12:33:37,-74.01014709472656,40.71421813964844,True,True
2184550,2016-02-06 12:33:48,-74.00643157958984,40.722034454345696,True,True
2184553,2016-02-06 12:33:49,-74.00981903076173,40.72211837768555,True,True
2184618,2016-02-06 12:33:56,-74.00476837158203,40.723480224609375,True,True
2184628,2016-02-06 12:33:59,-74.00505828857422,40.7188835144043,True,True
2184671,2016-02-06 12:34:06,-74.0040283203125,40.72545623779297,True,True
2184711,2016-02-06 12:34:16,-74.00585174560547,40.717716217041016,True,True
2184755,2016-02-06 12:34:24,-74.00299072265625,40.71784973144531,True,True
2184776,2016-02-06 12:34:28,-74.0078582763672,40.71862411499024,True,True
2184782,2016-02-06 12:34:30,-74.00794982910156,40.72332382202149,True,True
2184815,2016-02-06 12:34:34,-74.00393676757811,40.72224044799805,True,True
2185010,2016-02-06 12:35:01,-74.0106430053711,40.716270446777344,True,True
2185048,2016-02-06 12:35:08,-74.00927734375,40.71845245361328,True,True
2185117,2016-02-06 12:35:19,-74.00860595703125,40.715003967285156,True,True
2185199,2016-02-06 12:35:34,-74.01046752929686,40.71781921386719,True,True
2185332,2016-02-06 12:35:55,-74.00279235839844,40.72365951538085,True,True
2185358,2016-02-06 12:35:59,-74.00508117675781,40.72078323364258,True,True
2185461,2016-02-06 12:36:15,-74.00849914550781,40.72396087646485,True,True
2185513,2016-02-06 12:36:24,-74.00804138183594,40.72286605834961,True,True
2185610,2016-02-06 12:36:39,-74.01014709472656,40.71440124511719,True,True
2185650,2016-02-06 12:36:44,-74.0044937133789,40.71635818481445,True,True
2185693,2016-02-06 12:36:53,-74.01103210449219,40.71582794189453,True,True
2185718,2016-02-06 12:36:56,-74.00730895996094,40.71486282348633,True,True
2185807,2016-02-06 12:37:10,-74.00895690917969,40.719181060791016,True,True
2185831,2016-02-06 12:37:14,-74.01082611083984,40.71699142456055,True,True
2185842,2016-02-06 12:37:16,-74.005859375,40.72503662109375,True,True
2185851,2016-02-06 12:37:17,-74.00396728515625,40.72563171386719,True,True
2185856,2016-02-06 12:37:18,-74.00456237792969,40.72425079345703,True,True
2185909,2016-02-06 12:37:27,-74.01031494140625,40.7166748046875,True,True
2185937,2016-02-06 12:37:31,-74.00521850585938,40.722633361816406,True,True
2186028,2016-02-06 12:37:46,-74.00553131103516,40.72027969360352,True,True
2186124,2016-02-06 12:38:03,-74.0023880004883,40.72014999389648,True,True
2186145,2016-02-06 12:38:07,-74.00554656982422,40.71480178833008,True,True
2186165,2016-02-06 12:38:11,-74.0052719116211,40.72130966186523,True,True
2186213,2016-02-06 12:38:18,-74.00440979003906,40.71663665771485,True,True
2186409,2016-02-06 12:38:48,-74.00205993652342,40.71526336669922,True,True
2186432,2016-02-06 12:38:53,-74.00425720214845,40.72407531738281,True,True
2186503,2016-02-06 12:39:03,-74.01051330566406,40.71885681152344,True,True
2186593,2016-02-06 12:39:20,-74.00940704345702,40.72404861450195,True,True
2186711,2016-02-06 12:39:36,-74.00538635253906,40.72092819213867,True,True
2186750,2016-02-06 12:39:44,-74.00287628173827,40.72344970703125,True,True
2186827,2016-02-06 12:39:56,-74.00810241699219,40.71443176269531,True,True
2186831,2016-02-06 12:39:57,-74.00431060791014,40.7209587097168,True,True
2186867,2016-02-06 12:40:03,-74.00453186035155,40.72391128540039,True,True
2186891,2016-02-06 12:40:07,-74.01089477539062,40.7169189453125,True,True
2187054,2016-02-06 12:40:30,-74.00559234619139,40.71508407592773,True,True
2187097,2016-02-06 12:40:37,-74.00921630859375,40.72156143188477,True,True
2187215,2016-02-06 12:40:55,-74.00798034667969,40.723411560058594,True,True
2187257,2016-02-06 12:41:00,-74.00878143310547,40.71931838989258,True,True
2187293,2016-02-06 12:41:05,-74.0045394897461,40.7164192199707,True,True
2187383,2016-02-06 12:41:19,-74.00198364257811,40.719051361083984,True,True
2187405,2016-02-06 12:41:21,-74.00579833984375,40.717449188232415,True,True
2187408,2016-02-06 12:41:22,-74.00845336914062,40.71441268920898,True,True
2187414,2016-02-06 12:41:22,-74.01174926757811,40.72343826293945,True,True
2187514,2016-02-06 12:41:40,-74.0114974975586,40.71633529663085,True,True
2187516,2016-02-06 12:41:41,-74.01180267333984,40.7156982421875,True,True
2187588,2016-02-06 12:41:54,-74.0052490234375,40.72101974487305,True,True
2187595,2016-02-06 12:41:56,-74.00391387939453,40.71576690673828,True,True
2187628,2016-02-06 12:42:00,-74.0057601928711,40.717769622802734,True,True
2187691,2016-02-06 12:42:08,-74.00541687011719,40.72572708129883,True,True
2187737,2016-02-06 12:42:16,-74.00530242919923,40.71952819824219,True,True
2187955,2016-02-06 12:42:49,-74.01094055175781,40.71647644042969,True,True
2188181,2016-02-06 12:43:27,-74.00980377197266,40.71672821044922,True,True
2188246,2016-02-06 12:43:38,-74.0116195678711,40.71490859985352,True,True
2188249,2016-02-06 12:43:39,-74.0082473754883,40.71504974365234,True,True
2188442,2016-02-06 12:44:09,-74.01123046875,40.7153205871582,True,True
2188623,2016-02-06 12:44:38,-74.00497436523438,40.72354507446289,True,True
2188701,2016-02-06 12:44:49,-74.00830078125,40.721439361572266,True,True
2188723,2016-02-06 12:44:52,-74.00837707519531,40.72066879272461,True,True
2188872,2016-02-06 12:45:16,-74.00891876220702,40.718109130859375,True,True
2188898,2016-02-06 12:45:20,-74.01053619384766,40.71812057495117,True,True
2189010,2016-02-06 12:45:38,-74.00456237792969,40.7215232849121,True,True
2189060,2016-02-06 12:45:45,-74.0054702758789,40.717811584472656,True,True
2189105,2016-02-06 12:45:53,-74.00863647460938,40.72021865844727,True,True
2189126,2016-02-06 12:45:57,-74.0096206665039,40.72174453735352,True,True
2189155,2016-02-06 12:46:03,-74.00308227539062,40.72340774536133,True,True
2189271,2016-02-06 12:46:21,-74.00988006591797,40.721458435058594,True,True
2189283,2016-02-06 12:46:22,-74.01006317138672,40.72140884399415,True,True
2189321,2016-02-06 12:46:30,-74.00923919677734,40.71635818481445,True,True
2189381,2016-02-06 12:46:44,-74.00452423095702,40.72422790527344,True,True
2189439,2016-02-06 12:46:53,-74.00350952148438,40.72212219238281,True,True
2189454,2016-02-06 12:46:54,-74.00882720947266,40.718910217285156,True,True
2189492,2016-02-06 12:46:59,-74.00540161132812,40.72167205810547,True,True
2189626,2016-02-06 12:47:21,-74.00798034667969,40.72288131713867,True,True
2189777,2016-02-06 12:47:43,-74.00956726074219,40.72270584106445,True,True
2190044,2016-02-06 12:48:27,-74.00828552246094,40.72087860107422,True,True
2190046,2016-02-06 12:48:27,-74.00748443603516,40.71553802490234,True,True
2190079,2016-02-06 12:48:32,-74.00855255126955,40.71995162963867,True,True
2190084,2016-02-06 12:48:33,-74.00502014160156,40.71866989135742,True,True
2190154,2016-02-06 12:48:42,-74.00233459472656,40.71853256225585,True,True
2190293,2016-02-06 12:49:04,-74.00811004638672,40.71476745605469,True,True
2190339,2016-02-06 12:49:08,-74.00469207763672,40.71600341796875,True,True
2190477,2016-02-06 12:49:35,-74.00407409667969,40.71683120727539,True,True
2190479,2016-02-06 12:49:35,-74.01007080078125,40.719459533691406,True,True
2190484,2016-02-06 12:49:35,-74.0098876953125,40.71590805053711,True,True
2190715,2016-02-06 12:50:11,-74.00823211669923,40.72170639038085,True,True
2190781,2016-02-06 12:50:19,-74.0084228515625,40.71456146240234,True,True
2190838,2016-02-06 12:50:27,-74.00614929199219,40.72324752807617,True,True
2190851,2016-02-06 12:50:30,-74.00454711914062,40.71958541870117,True,True
2191093,2016-02-06 12:51:05,-74.00999450683594,40.72032928466797,True,True
2191173,2016-02-06 12:51:17,-74.00971221923827,40.714759826660156,True,True
2191294,2016-02-06 12:51:38,-74.00526428222656,40.72073364257813,True,True
2191302,2016-02-06 12:51:40,-74.00879669189453,40.71526336669922,True,True
2191330,2016-02-06 12:51:44,-74.00554656982422,40.71510314941406,True,True
2191373,2016-02-06 12:51:51,-74.00861358642578,40.71432876586913,True,True
2191394,2016-02-06 12:51:54,-74.00558471679686,40.72024917602539,True,True
2191506,2016-02-06 12:52:13,-74.00830841064453,40.721092224121094,True,True
2191515,2016-02-06 12:52:14,-74.00493621826173,40.72275161743164,True,True
2191552,2016-02-06 12:52:20,-74.00407409667969,40.725582122802734,True,True
2191600,2016-02-06 12:52:27,-74.00428771972656,40.7239990234375,True,True
2191726,2016-02-06 12:52:46,-74.0056915283203,40.71487426757813,True,True
2191764,2016-02-06 12:52:52,-74.0047149658203,40.71630859375,True,True
2191765,2016-02-06 12:52:52,-74.00312042236328,40.7232666015625,True,True
2191787,2016-02-06 12:52:55,-74.00498962402342,40.71751022338867,True,True
2191834,2016-02-06 12:53:03,-74.00401306152342,40.72562789916992,True,True
2191951,2016-02-06 12:53:23,-74.01172637939453,40.716590881347656,True,True
2191978,2016-02-06 12:53:27,-74.01216888427734,40.71522903442383,True,True
2191981,2016-02-06 12:53:28,-74.00493621826173,40.71880340576172,True,True
2192008,2016-02-06 12:53:32,-74.00215148925781,40.724571228027344,True,True
2192067,2016-02-06 12:53:42,-74.00807189941406,40.72230911254883,True,True
2192108,2016-02-06 12:53:48,-74.00555419921875,40.7199821472168,True,True
2192141,2016-02-06 12:53:55,-74.00926971435547,40.71685409545898,True,True
2192210,2016-02-06 12:54:04,-74.0086441040039,40.71966171264648,True,True
2192238,2016-02-06 12:54:08,-74.00499725341797,40.7192268371582,True,True
2192380,2016-02-06 12:54:29,-74.01089477539062,40.71652603149415,True,True
2192428,2016-02-06 12:54:37,-74.01206970214845,40.715633392333984,True,True
2192501,2016-02-06 12:54:46,-74.00370788574219,40.72063446044922,True,True
2192502,2016-02-06 12:54:46,-74.01226043701173,40.71691131591797,True,True
2192519,2016-02-06 12:54:50,-74.00536346435547,40.7216911315918,True,True
2192525,2016-02-06 12:54:51,-74.00846862792969,40.71445846557617,True,True
2192544,2016-02-06 12:54:54,-74.00818634033203,40.71471405029297,True,True
2192551,2016-02-06 12:54:55,-74.0093765258789,40.72206497192383,True,True
2192576,2016-02-06 12:54:59,-74.00521087646483,40.721588134765625,True,True
2192596,2016-02-06 12:55:03,-74.00830841064453,40.71432113647461,True,True
2192613,2016-02-06 12:55:06,-74.01077270507811,40.71717834472656,True,True
2192655,2016-02-06 12:55:13,-74.00640869140625,40.725730895996094,True,True
2192672,2016-02-06 12:55:16,-74.0110092163086,40.71636581420898,True,True
2192696,2016-02-06 12:55:18,-74.01019287109375,40.72033309936523,True,True
2192699,2016-02-06 12:55:19,-74.00811767578125,40.71485137939453,True,True
2192821,2016-02-06 12:55:41,-74.00699615478516,40.72572708129883,True,True
2192848,2016-02-06 12:55:45,-74.01047515869139,40.719459533691406,True,True
2192951,2016-02-06 12:55:59,-74.00538635253906,40.72132110595703,True,True
2193074,2016-02-06 12:56:20,-74.00529479980467,40.722076416015625,True,True
2193116,2016-02-06 12:56:25,-74.00365447998048,40.72358703613281,True,True
2193236,2016-02-06 12:56:46,-74.00826263427734,40.7221908569336,True,True
2193239,2016-02-06 12:56:46,-74.0041275024414,40.7236213684082,True,True
2193336,2016-02-06 12:57:06,-74.00310516357422,40.72011184692383,True,True
2193361,2016-02-06 12:57:12,-74.00523376464844,40.720436096191406,True,True
2193367,2016-02-06 12:57:13,-74.00428009033203,40.7217903137207,True,True
2193392,2016-02-06 12:57:18,-74.00294494628906,40.72331237792969,True,True
2193408,2016-02-06 12:57:21,-74.0022964477539,40.72159957885742,True,True
2193491,2016-02-06 12:57:35,-74.01052856445312,40.72002029418945,True,True
2193515,2016-02-06 12:57:39,-74.00993347167969,40.71575927734375,True,True
2193539,2016-02-06 12:57:43,-74.00541687011719,40.72047424316406,True,True
2193542,2016-02-06 12:57:44,-74.00879669189453,40.71753692626953,True,True
2193692,2016-02-06 12:58:08,-74.00305938720702,40.71801376342773,True,True
2193714,2016-02-06 12:58:11,-74.00548553466798,40.72034454345703,True,True
2193752,2016-02-06 12:58:16,-74.00390625,40.71691131591797,True,True
2193760,2016-02-06 12:58:17,-74.0045394897461,40.72157669067383,True,True
2193810,2016-02-06 12:58:24,-74.0041732788086,40.7226448059082,True,True
2193884,2016-02-06 12:58:34,-74.00991821289062,40.72138595581055,True,True
2193946,2016-02-06 12:58:45,-74.00411987304686,40.72539520263672,True,True
2193951,2016-02-06 12:58:46,-74.00904846191406,40.7189826965332,True,True
2193958,2016-02-06 12:58:47,-74.0021743774414,40.71498107910156,True,True
2193970,2016-02-06 12:58:50,-74.00421142578125,40.71698760986328,True,True
2194003,2016-02-06 12:58:54,-74.01038360595702,40.71611022949219,True,True
2194032,2016-02-06 12:58:58,-74.00436401367188,40.7256088256836,True,True
2194070,2016-02-06 12:59:02,-74.00194549560547,40.72467041015625,True,True
2194091,2016-02-06 12:59:04,-74.00446319580078,40.72419357299805,True,True
2194106,2016-02-06 12:59:07,-74.0036849975586,40.71698760986328,True,True
2194124,2016-02-06 12:59:09,-74.0039520263672,40.72573852539063,True,True
2194199,2016-02-06 12:59:20,-74.00446319580078,40.724517822265625,True,True
2194303,2016-02-06 12:59:36,-74.00376892089844,40.72557830810547,True,True
2194420,2016-02-06 12:59:54,-74.00890350341797,40.7186279296875,True,True
2194488,2016-02-06 13:00:05,-74.00566101074219,40.720298767089844,True,True
2194553,2016-02-06 13:00:16,-74.00528717041014,40.72146987915039,True,True
2194558,2016-02-06 13:00:17,-74.01009368896483,40.72142028808594,True,True
2194609,2016-02-06 13:00:27,-74.0100860595703,40.72034072875977,True,True
2194750,2016-02-06 13:00:51,-74.00840759277344,40.72101974487305,True,True
2194763,2016-02-06 13:00:52,-74.00621032714845,40.722969055175774,True,True
2194898,2016-02-06 13:01:07,-74.00591278076173,40.71849822998047,True,True
